episode,timestep,episode_reward,episode_length,action_std,termination_reason
0,127,-4.4959999999999996,127,0.2,collision
1,1,128,-0.24090151488780975,0.6032724231481552,59.02028147379557,0.2,0.004,0.004
1,2,256,-0.2272235651810964,0.7210060854752859,59.135500272115074,0.2,0.004,0.5160000000000003
1,342,-4.143999999999999,215.0,0.2,collision
2,3,384,-0.24486873919765154,0.4704480804502964,59.25071875254313,0.2,0.004,0.16800000000000012
2,425,-4.672,83.0,0.2,collision
3,4,512,-0.2486342117190361,0.40335135782758397,59.36593882242838,0.2,0.004,0.34800000000000025
3,5,640,-0.26523295417428017,0.40859902401765186,59.4811585744222,0.2,0.004,0.8600000000000007
3,6,768,-0.25186047703027725,0.708006297548612,59.59637705485026,0.2,0.004,1.372000000000001
3,7,896,-0.27409132445851964,0.5269486879309019,59.71159648895264,0.2,0.004,1.8840000000000015
3,8,1024,-0.271283866216739,0.5164188891649246,59.82681369781494,0.2,0.004,2.3960000000000017
3,1065,2.560000000000002,640.0,0.2,episode_length
4,1089,-4.908,24.0,0.2,collision
5,1149,-4.764,60.0,0.2,collision
6,9,1152,-0.2790198599298795,0.635196577757597,59.942033449808754,0.2,0.004,0.012
6,10,1280,-0.2827780085305373,0.5432464927434921,60.05725351969401,0.2,0.004,0.5240000000000004
6,1315,-4.34,166.0,0.2,collision
7,1374,-5.369589532754585,59.0,0.2,collision
8,11,1408,-0.29564856986204785,0.5560105356077353,60.17247231801351,0.2,0.004,0.1360000000000001
8,12,1536,-0.32144394020239514,0.5036484623948733,60.28769111633301,0.2,0.004,0.6480000000000005
8,13,1664,-0.31922456001242,0.614492074896892,60.402909914652504,0.2,0.004,1.1600000000000008
8,1725,-3.5999999999999988,351.0,0.2,collision
9,1777,-4.796,52.0,0.2,collision
10,14,1792,-0.28155146539211273,0.6454685218632221,60.518129666646324,0.2,0.004,-2.5358102600892503
10,15,1920,-0.3133252573510011,0.5044767589618763,60.633349100748696,0.2,0.004,-2.02381026008925
10,16,2048,-0.3201967005928357,0.6514258595804373,60.7485678990682,0.2,0.004,-1.5118102600892493
10,2113,-6.255810260089249,336.0,0.2,collision
11,17,2176,-0.28996237367391586,0.7208405944208304,60.86378701527914,0.2,0.004,0.25200000000000017
11,18,2304,-0.3332815517981847,0.6067764709393183,60.97900581359863,0.2,0.004,0.7640000000000006
11,19,2432,-0.3129123275478681,0.5560058144231638,61.09422492980957,0.2,0.004,1.276000000000001
11,2516,-3.3919999999999986,403.0,0.2,collision
12,20,2560,-0.30449187755584717,0.6475495435297489,61.209444999694824,0.2,0.004,-0.3942968471142393
12,21,2688,-0.33812497432033223,0.7799415942281485,61.32466348012289,0.2,0.004,0.11770315288576111
12,22,2816,-0.32913542290528613,0.5502954150239626,61.439882596333824,0.2,0.004,0.6297031528857615
