step,timestep,state,action,reward,done
0,3393,"[ 2.67975122e-01, 4.01604138e-02, 2.57408693e-02, 1.47055715e-01,
  9.44552124e-02, 0.00000000e+00, 1.02939978e-01, 0.00000000e+00,
  0.00000000e+00, 2.57308520e-02, 1.56144857e-01, 0.00000000e+00,
  2.39544854e-01, 0.00000000e+00, 0.00000000e+00, 1.48877561e-01,
  0.00000000e+00, 8.94240513e-02, 0.00000000e+00, 0.00000000e+00,
  6.19485192e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.26745164e-01,
  0.00000000e+00, 2.12921530e-01, 4.54577953e-02, 1.24888197e-01,
  0.00000000e+00, 7.73636401e-02, 0.00000000e+00, 0.00000000e+00,
  1.96322575e-02, 1.11085828e-02, 0.00000000e+00, 6.71416223e-02,
  4.15500998e-02, 1.11267895e-01, 3.35120112e-01, 9.75610763e-02,
  0.00000000e+00, 0.00000000e+00, 3.03382277e-01, 0.00000000e+00,
  0.00000000e+00, 4.08454090e-01, 0.00000000e+00, 0.00000000e+00,
  5.69248237e-02, 3.17723155e-02, 3.43997702e-02, 0.00000000e+00,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 1.28939636e-02, 2.08620671e-02, 5.77659905e-02,
  1.30487949e-01, 1.45813942e-01, 0.00000000e+00, 0.00000000e+00,
  2.26902515e-01, 3.38338688e-03, 0.00000000e+00, 2.41349488e-01,
  5.35447560e-02, 1.09263636e-01, 1.35374889e-01, 2.43622698e-02,
  8.57876912e-02, 6.22061267e-02, 1.98662281e-01, 6.25597835e-02,
  0.00000000e+00, 1.75730497e-01, 0.00000000e+00, 8.82864445e-02,
  0.00000000e+00, 1.03800312e-01, 9.80402678e-02, 1.27675265e-01,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  2.41559632e-02, 0.00000000e+00, 0.00000000e+00, 7.54221976e-02,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 2.17622101e-01, 2.15312883e-01, 1.12920880e-01,
  0.00000000e+00, 8.62114131e-02, 0.00000000e+00, 1.22123137e-02,
  0.00000000e+00, 2.28803866e-02, 2.37374268e-02, 2.37456053e-01,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  1.40087947e-01, 1.67966813e-01, 0.00000000e+00, 5.22075444e-02,
  1.27956927e-01, 8.61305520e-02, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.02204047e-01,
  0.00000000e+00, 3.29261601e-01, 2.02458873e-02, 0.00000000e+00,
  9.57916826e-02, 1.11814179e-02, 0.00000000e+00, 1.28571495e-01,
  0.00000000e+00, 1.87293626e-02, 0.00000000e+00, 8.16162974e-02,
  0.00000000e+00, 1.43092737e-01, 8.05203319e-02, 0.00000000e+00,
  0.00000000e+00, 0.00000000e+00, 5.80975004e-02, 0.00000000e+00,
  1.68841481e-02, 2.43527479e-02, 5.81516214e-02, 0.00000000e+00,
  0.00000000e+00, 1.02478817e-01, 7.75625184e-03, 2.49417037e-01,
  1.21865660e-01, 0.00000000e+00, 0.00000000e+00, 9.66831446e-02,
  3.77531685e-02, 0.00000000e+00, 2.10109413e-01, 7.15215355e-02,
  3.41209203e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 1.59313679e-01, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 7.96135217e-02, 2.27246851e-01, 0.00000000e+00,
  0.00000000e+00, 2.42983162e-01, 2.93534666e-01, 1.78514153e-01,
  9.59453657e-02, 0.00000000e+00, 1.77795961e-01, 0.00000000e+00,
  0.00000000e+00, 0.00000000e+00, 4.18988705e-01, 3.24326903e-01,
  7.78309181e-02, 2.02441499e-01, 0.00000000e+00, 2.97211744e-02,
 -6.22218251e-01, 6.90769863e+00, 1.00311441e+01, 3.56447673e-03,
  3.92089132e-03, 1.10395193e+00, 4.19999428e+01, 2.00002766e+00,
  2.00220418e+00, 1.83580148e+00,-5.34330292e+01]","[0.14366104,0.60475725]",-0.1,False
