episode,step,timestep,actor_loss,critic_loss,entropy,action_std,step_reward,cumulative_reward
3,865,2368,-1.337348461151123,0.1817216392199043,-0.3809988498687744,0.2,-5.0,-623.0000000000041
3,929,2432,-0.010189730674028397,2.4702268084553226e-05,-0.3809988498687744,0.2,-0.1,-707.8000000000052
3,993,2496,0.010380668565630913,6.918101519204356e-07,-0.3809988498687744,0.2,-0.1,-807.3000000000062
3,1057,2560,0.19503942131996155,0.0005771825057589552,-0.3809988498687744,0.2,-0.1,-897.0000000000073
3,2560,-897.0000000000073,640,0.2,episode_length
4,1121,2624,3.1401121616363525,0.17093609472503885,-0.3809988498687744,0.2,-5.0,-104.39999999999993
4,1185,2688,0.3558473587036133,0.05042453289570403,-0.3809988498687744,0.2,-5.0,-189.19999999999965
4,1249,2752,0.040323302149772644,1.6874141758815852e-05,-0.3809988498687744,0.2,-0.1,-269.0999999999996
4,1313,2816,19.04741668701172,11.709124183654785,-0.3809988498687744,0.2,-5.0,-358.8000000000007
4,1377,2880,0.005891112610697746,3.521123220195932e-06,-0.3809988498687744,0.2,-0.1,-458.3000000000017
4,1441,2944,-0.058977946639060974,0.00013906877640010862,-0.3809988498687744,0.2,-0.1,-543.1000000000028
4,1505,3008,0.010392332449555397,2.4167054107238075e-06,-0.3809988498687744,0.2,-0.1,-632.8000000000038
4,1569,3072,0.10811341553926468,0.0006254458945477382,-0.3809988498687744,0.2,-0.1,-732.3000000000048
4,1633,3136,0.04374110326170921,4.676295357057825e-05,-0.3809988498687744,0.2,-0.1,-836.7000000000058
4,1697,3200,3.924436330795288,11.874507427215576,-0.3809988498687744,0.2,-5.0,-926.4000000000069
4,3200,-926.4000000000069,640,0.2,episode_length
5,1761,3264,0.0024994234554469585,0.0005443685920909047,-0.3809988498687744,0.2,-0.1,-70.10000000000005
5,1825,3328,-3.4953677654266357,1.9912920445203781,-0.3809988498687744,0.2,-5.0,-159.79999999999978
5,17,3392,-0.9349200129508972,0.11375818443484605,-0.3809988498687744,0.2,-0.1,-264.1999999999997
5,81,3456,-2.9496917724609375,1.0940477762953378,-0.3809988498687744,0.2,-5.0,-412.7000000000005
5,145,3520,2.6099371910095215,0.8075569182634353,-0.3809988498687744,0.2,-5.0,-497.5000000000016
5,209,3584,-0.012115547433495522,6.68950717226835e-05,-0.3809988498687744,0.2,-0.1,-592.1000000000026
5,273,3648,0.8613227605819702,0.017570307198911905,-0.3809988498687744,0.2,-0.1,-711.2000000000036
5,337,3712,-2.790513038635254,2.39445321559906,-0.3809988498687744,0.2,-0.1,-820.5000000000045
5,401,3776,-0.020110158249735832,0.00012856162975367625,-0.3809988498687744,0.2,-0.1,-905.3000000000056
5,465,3840,-0.015596181154251099,0.00015554791752947494,-0.3809988498687744,0.2,-0.1,-990.1000000000067
5,3840,-990.1000000000067,640,0.2,episode_length
6,529,3904,1.6984477043151855,1.237982416152954,-0.3809988498687744,0.2,-5.0,-84.79999999999998
6,593,3968,0.6351798176765442,0.005757198561514088,-0.3809988498687744,0.2,-0.1,-169.5999999999997
6,657,4032,6.589609146118164,9.711629867553711,-0.3809988498687744,0.2,-5.0,-278.89999999999947
6,721,4096,0.0008013634942471981,8.0459194485627e-06,-0.3809988498687744,0.2,-0.1,-388.20000000000044
6,785,4160,-0.10906063765287399,0.005043135350570082,-0.3809988498687744,0.2,-0.1,-477.9000000000015
6,849,4224,-0.0048385802656412125,2.436741997371428e-05,-0.3809988498687744,0.2,-0.1,-552.9000000000027
6,913,4288,-2.388216972351074,1.3625184416770935,-0.3809988498687744,0.2,-0.1,-637.7000000000038
6,977,4352,0.006885056383907795,4.976866023298499e-07,-0.3809988498687744,0.2,-0.1,-717.6000000000049
6,27,4416,-0.11004452407360077,0.004309982201084495,-0.3809988498687744,0.2,-0.1,-817.1000000000059
6,91,4480,0.004826092626899481,7.841069646019605e-07,-0.3809988498687744,0.2,-0.1,-887.2000000000071
6,4480,-887.2000000000071,640,0.2,episode_length
7,155,4544,-0.5235629677772522,0.0397414583247155,-0.3809988498687744,0.2,-5.0,-75.00000000000006
7,219,4608,0.0021868629846721888,9.415941292445495e-07,-0.3809988498687744,0.2,-0.1,-135.29999999999976
7,283,4672,0.005995458457618952,1.2903098536298785e-06,-0.3809988498687744,0.2,-0.1,-210.29999999999947
7,347,4736,0.004920809995383024,5.149545323490656e-08,-0.3809988498687744,0.2,-0.1,-275.4999999999998
7,411,4800,-0.013994157314300537,0.00010607330477796495,-0.3809988498687744,0.2,-0.1,-330.900000000001
7,475,4864,1.1705467700958252,0.024959085719922315,-0.3809988498687744,0.2,-5.0,-396.1000000000022
7,539,4928,-0.031643908470869064,0.00042285652307327837,-0.3809988498687744,0.2,-0.1,-500.5000000000032
7,603,4992,-0.04052584618330002,0.0003006575198014616,-0.3809988498687744,0.2,-0.1,-565.7000000000044
7,667,5056,0.0038008519914001226,5.959738461069897e-09,-0.3809988498687744,0.2,-0.1,-660.3000000000054
7,731,5120,0.006363690830767155,1.7147843038856082e-07,-0.3809988498687744,0.2,-0.1,-725.5000000000066
7,5120,-725.5000000000066,640,0.2,episode_length
8,795,5184,0.0055880313739180565,7.519151914436862e-08,-0.3809988498687744,0.2,-0.1,-75.00000000000001
8,859,5248,0.004852926358580589,5.498699842121368e-08,-0.3809988498687744,0.2,-0.1,-149.99999999999974
8,923,5312,-0.4660918712615967,0.022785284178098664,-0.3809988498687744,0.2,-5.0,-215.19999999999945
8,987,5376,0.00199333718046546,8.546561389266572e-07,-0.3809988498687744,0.2,-0.1,-285.29999999999984
8,1051,5440,0.003803820116445422,8.293682851601148e-10,-0.3809988498687744,0.2,-0.1,-350.500000000001
8,1115,5504,0.0037238984368741512,2.008678201548264e-09,-0.3809988498687744,0.2,-0.1,-420.6000000000022
8,1179,5568,-0.4281873404979706,0.11693118531256914,-0.3809988498687744,0.2,-5.0,-505.4000000000033
8,1243,5632,0.00016244337894022465,3.877668700624781e-06,-0.3809988498687744,0.2,-0.1,-575.5000000000044
8,1307,5696,0.0036023766733705997,5.126063626903488e-08,-0.3809988498687744,0.2,-0.1,-655.4000000000055
8,1371,5760,0.0057622333988547325,1.940825612223307e-07,-0.3809988498687744,0.2,-0.1,-730.4000000000067
8,5760,-730.4000000000067,640,0.2,episode_length
9,1435,5824,0.014657657593488693,2.8104260309191887e-06,-0.3809988498687744,0.2,-0.1,-89.69999999999996
9,1499,5888,0.002402892801910639,5.790047509890428e-07,-0.3809988498687744,0.2,-0.1,-159.79999999999967
9,1563,5952,-0.1567695438861847,0.0024582003221439662,-0.3809988498687744,0.2,-0.1,-224.99999999999937
9,1627,6016,0.0034505098592489958,2.024293723756898e-08,-0.3809988498687744,0.2,-0.1,-304.90000000000003
9,37,6080,-0.1082145944237709,0.004256893834099174,-0.3809988498687744,0.2,-0.1,-409.30000000000103
9,101,6144,-0.12885357439517975,0.005917826667428017,-0.3809988498687744,0.2,-0.1,-474.5000000000022
9,165,6208,-0.13086821138858795,0.00616831318475306,-0.3809988498687744,0.2,-0.1,-549.5000000000033
9,229,6272,-0.12559962272644043,0.005772039201110602,-0.3809988498687744,0.2,-0.1,-619.6000000000045
9,293,6336,-0.17128193378448486,0.010426687356084586,-0.3809988498687744,0.2,-0.1,-709.3000000000055
9,357,6400,-0.17604611814022064,0.011120772361755371,-0.3809988498687744,0.2,-0.1,-799.0000000000066
9,6400,-799.0000000000066,640,0.2,episode_length
10,421,6464,-0.17793592810630798,0.011654450558125973,-0.3809988498687744,0.2,-0.1,-94.59999999999995
10,485,6528,-0.17625918984413147,0.011050032638013362,-0.3809988498687744,0.2,-0.1,-179.39999999999966
10,549,6592,-0.16781122982501984,0.010405593737959861,-0.3809988498687744,0.2,-0.1,-269.09999999999957
10,613,6656,-0.17828808724880219,0.011734623089432716,-0.3809988498687744,0.2,-0.1,-363.7000000000006
10,677,6720,17.935182571411133,11.273264694213868,-0.3809988498687744,0.2,-5.0,-458.30000000000166
10,741,6784,-0.010814457200467587,0.010829537454992533,-0.3809988498687744,0.2,-0.1,-548.0000000000027
10,805,6848,-0.16072794795036316,0.009237597510218621,-0.3809988498687744,0.2,-0.1,-632.8000000000038
10,869,6912,-0.12375220656394958,0.007744601648300886,-0.3809988498687744,0.2,-0.1,-712.7000000000049
10,933,6976,-0.14394210278987885,0.008425314258784056,-0.3809988498687744,0.2,-0.1,-802.400000000006
10,997,7040,-0.12254928052425385,0.005414462322369218,-0.3809988498687744,0.2,-0.1,-862.7000000000072
10,7040,-862.7000000000072,640,0.2,episode_length
11,1061,7104,-0.17011453211307526,0.010306273587048054,-0.3809988498687744,0.2,-0.1,-94.59999999999994
11,1125,7168,-0.16414222121238708,0.009706657472997903,-0.3809988498687744,0.2,-0.1,-179.39999999999966
11,1189,7232,18.4208984375,11.31731128692627,-0.3809988498687744,0.2,-5.0,-273.99999999999966
11,1253,7296,-0.15429401397705078,0.008882371988147498,-0.3809988498687744,0.2,-0.1,-353.9000000000008
11,1317,7360,18.95592498779297,11.339045143127441,-0.3809988498687744,0.2,-5.0,-438.70000000000186
11,1381,7424,19.025300979614258,11.422386837005615,-0.3809988498687744,0.2,-5.0,-523.500000000003
11,1445,7488,0.6509969830513,0.003710979168886297,-0.3809988498687744,0.2,-0.1,-593.6000000000041
11,1509,7552,18.915328979492188,11.291556453704834,-0.3809988498687744,0.2,-5.0,-668.6000000000053
11,1573,7616,0.002672910690307617,2.3257209053895168e-05,-0.3809988498687744,0.2,-0.1,-748.5000000000064
11,1637,7680,-0.24747800827026367,0.021445410512387752,-0.3809988498687744,0.2,-0.1,-833.3000000000075
11,7680,-833.3000000000075,640,0.2,episode_length
12,1701,7744,-0.07502620667219162,0.0020794273004867136,-0.3809988498687744,0.2,-0.1,-65.20000000000005
12,1765,7808,18.872289657592773,11.243058013916016,-0.3809988498687744,0.2,-5.0,-154.89999999999978
12,1829,7872,-0.025558654218912125,0.0002813321785652079,-0.3809988498687744,0.2,-0.1,-239.6999999999995
12,1893,7936,8.382244110107422,12.061239624023438,-0.3809988498687744,0.2,-5.0,-319.60000000000025
12,1957,8000,-0.2185322344303131,0.01733445730060339,-0.3809988498687744,0.2,-0.1,-419.1000000000013
12,2021,8064,-0.15921561419963837,0.009400535840541124,-0.3809988498687744,0.2,-0.1,-503.90000000000236
12,2085,8128,8.472719192504883,11.500251388549804,-0.3809988498687744,0.2,-5.0,-574.0000000000035
12,2149,8192,-0.11206939071416855,0.0071363885886967186,-0.3809988498687744,0.2,-0.1,-653.9000000000046
12,2213,8256,-0.24473734200000763,0.02112402077764273,-0.3809988498687744,0.2,-0.1,-763.2000000000056
12,2277,8320,-0.23226793110370636,0.019079148583114148,-0.3809988498687744,0.2,-0.1,-857.8000000000067
12,8320,-857.8000000000067,640,0.2,episode_length
13,2341,8384,-0.16203026473522186,0.016379017382860184,-0.3809988498687744,0.2,-0.1,-99.49999999999999
13,2405,8448,3.787386894226074,11.181447410583496,-0.3809988498687744,0.2,-5.0,-179.3999999999997
13,2469,8512,-0.01263582892715931,0.0013447677600197494,-0.3809988498687744,0.2,-0.1,-264.19999999999953
13,2533,8576,-0.2543412446975708,0.0229758532717824,-0.3809988498687744,0.2,-0.1,-349.0000000000006
13,2597,8640,-0.0042525893077254295,3.4086902996932625e-05,-0.3809988498687744,0.2,-0.1,-424.00000000000176
13,2661,8704,17.642154693603516,11.214475727081298,-0.3809988498687744,0.2,-5.0,-518.6000000000029
13,2725,8768,12.051020622253418,11.334596824645995,-0.3809988498687744,0.2,-5.0,-603.400000000004
13,2789,8832,-0.0052957357838749886,2.342676070838934e-05,-0.3809988498687744,0.2,-0.1,-688.200000000005
13,2853,8896,-0.23333069682121277,0.019508644379675387,-0.3809988498687744,0.2,-0.1,-777.9000000000061
13,2917,8960,15.970854759216309,11.73056583404541,-0.3809988498687744,0.2,-5.0,-857.8000000000072
13,8960,-857.8000000000072,640,0.2,episode_length
14,2981,9024,-0.09858795255422592,0.006103739375248551,-0.3809988498687744,0.2,-0.1,-79.89999999999995
14,3045,9088,-0.7013024687767029,0.08396772386040538,-0.3809988498687744,0.2,-0.1,-184.2999999999997
14,3109,9152,-0.03240921348333359,0.0004938703728839755,-0.3809988498687744,0.2,-0.1,-273.9999999999998
14,3173,9216,19.214950561523438,11.644435501098632,-0.3809988498687744,0.2,-5.0,-368.6000000000008
14,3237,9280,-0.03726969659328461,0.00048628507647663355,-0.3809988498687744,0.2,-0.1,-458.3000000000019
14,3301,9344,-0.10114255547523499,0.0036614453652873634,-0.3809988498687744,0.2,-0.1,-538.200000000003
14,3365,9408,-0.03386637195944786,0.001588547055143863,-0.3809988498687744,0.2,-0.1,-613.2000000000041
14,3429,9472,6.037903785705566,11.435190868377685,-0.3809988498687744,0.2,-5.0,-702.9000000000052
14,3493,9536,-0.023754851892590523,0.00024330284213647246,-0.3809988498687744,0.2,-0.1,-802.4000000000062
14,3557,9600,0.1316712498664856,0.0002824282132451117,-0.3809988498687744,0.2,-0.1,-882.3000000000073
14,9600,-882.3000000000073,640,0.2,episode_length
15,3621,9664,-0.1651199758052826,0.008534453343600035,-0.3809988498687744,0.2,-0.1,-89.69999999999996
15,3685,9728,0.002841763198375702,0.020987445954233408,-0.3809988498687744,0.2,-0.1,-184.2999999999997
15,3749,9792,-0.5987972617149353,0.04257504976517339,-0.3809988498687744,0.2,-0.1,-298.49999999999983
15,3813,9856,7.7807416915893555,11.182246780395507,-0.3809988498687744,0.2,-5.0,-383.3000000000009
15,3877,9920,-0.1471538245677948,0.007709128316491842,-0.3809988498687744,0.2,-0.1,-463.20000000000203
15,3941,9984,-0.1665641814470291,0.009815490804612637,-0.3809988498687744,0.2,-0.1,-543.1000000000031
15,4005,10048,0.0408146008849144,6.742952391505241e-05,-0.3809988498687744,0.2,-0.1,-627.9000000000042
15,4069,10112,-0.22088345885276794,0.017130995728075506,-0.3809988498687744,0.2,-0.1,-727.4000000000052
15,4133,10176,6.4260406494140625,11.248502254486084,-0.3809988498687744,0.2,-5.0,-807.3000000000063
15,4197,10240,-0.013189977034926414,0.001439814071636647,-0.3809988498687744,0.2,-0.1,-916.6000000000073
15,10240,-916.6000000000073,640,0.2,episode_length
16,4261,10304,0.031172852963209152,1.5459354654012713e-05,-0.3809988498687744,0.2,-0.1,-84.79999999999998
16,4325,10368,-0.0763353556394577,0.0031796538038179278,-0.3809988498687744,0.2,-0.1,-179.39999999999972
16,4389,10432,15.020425796508789,10.962775802612304,-0.3809988498687744,0.2,-5.0,-283.79999999999967
16,4453,10496,-0.20603185892105103,0.015470392629504203,-0.3809988498687744,0.2,-0.1,-383.3000000000007
16,4517,10560,-0.1784658282995224,0.007969535223674029,-0.3809988498687744,0.2,-0.1,-473.00000000000176
16,4581,10624,-0.15876375138759613,0.009355280827730895,-0.3809988498687744,0.2,-0.1,-562.7000000000028
16,4645,10688,-0.1390228569507599,0.00689396564848721,-0.3809988498687744,0.2,-0.1,-647.5000000000039
16,4709,10752,-0.1571470946073532,0.008898312132805586,-0.3809988498687744,0.2,-0.1,-742.1000000000049
16,4773,10816,-0.16153383255004883,0.009428181499242783,-0.3809988498687744,0.2,-0.1,-841.6000000000059
16,4837,10880,-0.13394151628017426,0.0012881806755103754,-0.3809988498687744,0.2,-0.1,-955.8000000000069
16,10880,-955.8000000000069,640,0.2,episode_length
17,4901,10944,-0.2191038727760315,0.01714692674577236,-0.3809988498687744,0.2,-0.1,-99.49999999999994
17,4965,11008,-0.04836100712418556,0.0007972941501066088,-0.3809988498687744,0.2,-0.1,-203.8999999999997
17,5029,11072,-0.2127804309129715,0.01593080647289753,-0.3809988498687744,0.2,-0.1,-303.4000000000001
17,5093,11136,-0.9486584663391113,0.26606960892677306,-0.3809988498687744,0.2,-0.1,-402.9000000000011
17,5157,11200,-0.8234420418739319,0.17429420575499535,-0.3809988498687744,0.2,-0.1,-492.6000000000022
17,5221,11264,18.146127700805664,11.016015148162841,-0.3809988498687744,0.2,-5.0,-597.0000000000032
17,5285,11328,0.004856224171817303,1.120567478452017e-06,-0.3809988498687744,0.2,-0.1,-701.4000000000042
17,5349,11392,0.04941727593541145,5.997991866024677e-05,-0.3809988498687744,0.2,-0.1,-800.9000000000052
17,5413,11456,4.777451515197754,10.47131872177124,-0.3809988498687744,0.2,-5.0,-905.3000000000062
17,5477,11520,0.06595928966999054,0.00010704794185585342,-0.3809988498687744,0.2,-0.1,-995.0000000000073
17,11520,-995.0000000000073,640,0.2,episode_length
18,5541,11584,18.695579528808594,11.033483219146728,-0.3809988498687744,0.2,-5.0,-94.59999999999994
18,5605,11648,-0.2795773148536682,0.02713106628507376,-0.3809988498687744,0.2,-0.1,-179.39999999999966
18,5669,11712,-0.28875282406806946,0.029365813732147215,-0.3809988498687744,0.2,-0.1,-269.0999999999998
18,5733,11776,-0.04532795026898384,0.0006360350176692009,-0.3809988498687744,0.2,-0.1,-358.80000000000086
18,5797,11840,-0.025912338867783546,0.00013059598222753266,-0.3809988498687744,0.2,-0.1,-453.4000000000019
18,5861,11904,0.017559222877025604,2.371907147562524e-05,-0.3809988498687744,0.2,-0.1,-538.200000000003
18,5925,11968,-0.15979285538196564,0.006467308569699526,-0.3809988498687744,0.2,-0.1,-623.0000000000041
18,5989,12032,-0.10820870846509933,0.0035316112451255323,-0.3809988498687744,0.2,-0.1,-712.7000000000052
18,6053,12096,0.07378850877285004,9.319142991444096e-05,-0.3809988498687744,0.2,-0.1,-826.9000000000061
18,6117,12160,-0.0022164792753756046,1.3265572488307952e-05,-0.3809988498687744,0.2,-0.1,-916.6000000000072
18,12160,-916.6000000000072,640,0.2,episode_length
19,6181,12224,-0.35549721121788025,0.0445127796381712,-0.3809988498687744,0.2,-0.1,-84.79999999999998
19,6245,12288,17.84799575805664,10.483229541778565,-0.3809988498687744,0.2,-5.0,-198.99999999999974
19,6309,12352,-0.34229880571365356,0.04122846312820912,-0.3809988498687744,0.2,-0.1,-274.0
19,6373,12416,-0.08151723444461823,0.0022126502881292254,-0.3809988498687744,0.2,-0.1,-378.400000000001
19,6437,12480,17.31168556213379,11.912717151641846,-0.3809988498687744,0.2,-5.0,-468.10000000000207
19,6501,12544,-0.2569536566734314,0.023424925282597542,-0.3809988498687744,0.2,-0.1,-552.9000000000032
19,6565,12608,0.09135763347148895,0.00025783242017496377,-0.3809988498687744,0.2,-0.1,-662.2000000000041
19,6629,12672,5.469603061676025,10.795512008666993,-0.3809988498687744,0.2,-5.0,-747.0000000000052
19,6693,12736,-0.002513563260436058,1.2926451813655148e-05,-0.3809988498687744,0.2,-0.1,-851.4000000000062
19,6757,12800,-0.03948815166950226,0.00045135693799238654,-0.3809988498687744,0.2,-0.1,-936.2000000000073
19,12800,-936.2000000000073,640,0.2,episode_length
20,6821,12864,16.738977432250977,10.709418964385986,-0.3809988498687744,0.2,-5.0,-104.39999999999992
20,6885,12928,0.06654428690671921,6.548527332514987e-05,-0.3809988498687744,0.2,-0.1,-189.19999999999965
20,6949,12992,5.663658618927002,10.833723735809325,-0.3809988498687744,0.2,-5.0,-273.99999999999966
20,7013,13056,-0.09867202490568161,0.0028569031623192132,-0.3809988498687744,0.2,-0.1,-363.7000000000007
20,7077,13120,18.312747955322266,10.581017208099365,-0.3809988498687744,0.2,-5.0,-458.3000000000018
20,7141,13184,4.429342746734619,10.342689514160156,-0.3809988498687744,0.2,-5.0,-572.5000000000027
20,7205,13248,-0.39516279101371765,0.055012823268771174,-0.3809988498687744,0.2,-0.1,-662.2000000000038
20,7269,13312,3.6947367191314697,10.63603754043579,-0.3809988498687744,0.2,-5.0,-761.7000000000048
20,7333,13376,0.04526292532682419,5.0219936019857415e-05,-0.3809988498687744,0.2,-0.1,-856.3000000000059
20,7397,13440,0.00843845121562481,2.3376601120617125e-06,-0.3809988498687744,0.2,-0.1,-955.8000000000069
20,13440,-955.8000000000069,640,0.2,episode_length
21,7461,13504,-0.3243917226791382,0.03689056634902954,-0.3809988498687744,0.2,-0.1,-84.79999999999998
21,7525,13568,-0.1120486706495285,0.003940512682311237,-0.3809988498687744,0.2,-0.1,-194.09999999999974
21,7589,13632,-0.006823783740401268,5.993834492983297e-05,-0.3809988498687744,0.2,-0.1,-288.69999999999993
21,7653,13696,0.20047231018543243,0.0013321811915375293,-0.3809988498687744,0.2,-0.1,-378.400000000001
21,7717,13760,-0.35648804903030396,0.044416860491037366,-0.3809988498687744,0.2,-0.1,-487.700000000002
21,7781,13824,18.26854705810547,10.52917547225952,-0.3809988498687744,0.2,-5.0,-582.300000000003
21,7845,13888,15.315511703491211,11.773250484466553,-0.3809988498687744,0.2,-5.0,-681.800000000004
21,7909,13952,18.358701705932617,10.63203477859497,-0.3809988498687744,0.2,-5.0,-786.200000000005
21,7973,14016,18.237194061279297,10.502351760864258,-0.3809988498687744,0.2,-5.0,-875.9000000000061
21,8037,14080,19.29170799255371,11.697049236297607,-0.3809988498687744,0.2,-5.0,-970.5000000000072
21,14080,-970.5000000000072,640,0.2,episode_length
22,8101,14144,-0.06116088479757309,0.0012313757615629584,-0.3809988498687744,0.2,-0.1,-99.49999999999997
22,8165,14208,-0.15215253829956055,0.0048048934433609245,-0.3809988498687744,0.2,-0.1,-213.69999999999973
22,8229,14272,-0.09677513688802719,0.0020695832441560923,-0.3809988498687744,0.2,-0.1,-318.1
22,8293,14336,12.25114917755127,10.251929187774659,-0.3809988498687744,0.2,-5.0,-437.20000000000095
22,8357,14400,-0.3102385103702545,0.034315700829029086,-0.3809988498687744,0.2,-0.1,-526.900000000002
22,8421,14464,-0.30640751123428345,0.032638455554842946,-0.3809988498687744,0.2,-0.1,-636.200000000003
22,8485,14528,-0.036663785576820374,0.00025057892889890354,-0.3809988498687744,0.2,-0.1,-740.600000000004
22,8549,14592,-0.031601205468177795,0.00037261678953655065,-0.3809988498687744,0.2,-0.1,-835.200000000005
22,8613,14656,-0.05142897367477417,0.0010816505295224489,-0.3809988498687744,0.2,-0.1,-949.400000000006
22,8677,14720,0.10992065817117691,0.000250785362732131,-0.3809988498687744,0.2,-0.1,-1029.3000000000068
22,14720,-1029.3000000000068,640,0.2,episode_length
23,8741,14784,0.0004381118342280388,4.135210247113719e-06,-0.3809988498687744,0.2,-0.1,-99.49999999999989
23,8805,14848,-0.36771681904792786,0.047180787473917005,-0.3809988498687744,0.2,-0.1,-208.79999999999964
23,8869,14912,6.615992069244385,11.73518009185791,-0.3809988498687744,0.2,-5.0,-323.0
23,8933,14976,19.46015739440918,11.922305583953857,-0.3809988498687744,0.2,-5.0,-412.70000000000107
23,8997,15040,-0.12949010729789734,0.004664298333227635,-0.3809988498687744,0.2,-0.1,-502.40000000000214
23,9061,15104,-0.18668805062770844,0.013052841369062661,-0.3809988498687744,0.2,-0.1,-611.7000000000031
23,9125,15168,-0.1055595800280571,0.0012538956485514063,-0.3809988498687744,0.2,-0.1,-711.2000000000041
23,9189,15232,-0.00896448828279972,0.011027657892554998,-0.3809988498687744,0.2,-0.1,-805.8000000000052
23,9253,15296,17.48839569091797,11.795585536956787,-0.3809988498687744,0.2,-5.0,-910.2000000000062
23,9317,15360,19.183237075805664,11.30991268157959,-0.3809988498687744,0.2,-5.0,-1009.7000000000072
23,15360,-1009.7000000000072,640,0.2,episode_length
24,9381,15424,-0.21938195824623108,0.017103727720677853,-0.3809988498687744,0.2,-0.1,-84.80000000000001
24,9445,15488,19.076675415039062,11.468944549560547,-0.3809988498687744,0.2,-5.0,-174.49999999999974
24,9509,15552,-0.04021978750824928,0.0004420935700181872,-0.3809988498687744,0.2,-0.1,-244.59999999999945
24,9573,15616,-0.11831837147474289,0.004462178889662027,-0.3809988498687744,0.2,-0.1,-339.2000000000004
24,9637,15680,6.503042697906494,8.026129531860352,-0.3809988498687744,0.2,-5.0,-448.50000000000136
