step,timestep,state,action,reward,done
0,1153,"[ 0.00000000e+00, 0.00000000e+00, 5.20061739e-02, 5.02222851e-02,
  3.07203494e-02, 0.00000000e+00, 1.73022971e-01, 0.00000000e+00,
  0.00000000e+00, 2.11002920e-02, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 2.44278282e-01, 2.18452722e-01, 0.00000000e+00,
  2.57061005e-01, 8.59882012e-02, 1.24505356e-01, 1.82270445e-02,
  1.30842865e-01, 1.79878220e-01, 0.00000000e+00, 1.00546613e-01,
  2.67280191e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  1.38194859e-02, 0.00000000e+00, 1.06394589e-01, 0.00000000e+00,
  7.25183859e-02, 2.34618466e-02, 1.38334557e-03, 1.02501400e-01,
  3.18710685e-01, 1.67440191e-01, 0.00000000e+00, 0.00000000e+00,
  4.66818631e-01, 6.50453046e-02, 5.09918146e-02, 1.38622537e-01,
  2.10467875e-01, 1.54385477e-01, 2.77817454e-02, 1.50749385e-01,
  2.42143795e-01, 0.00000000e+00, 4.94989082e-02, 9.83558595e-02,
  0.00000000e+00, 0.00000000e+00, 5.80085218e-02, 0.00000000e+00,
  0.00000000e+00, 1.94794357e-01, 0.00000000e+00, 1.69921175e-01,
  0.00000000e+00, 2.63881423e-02, 6.78203255e-02, 0.00000000e+00,
  1.50787786e-01, 2.88020730e-01, 1.91979576e-02, 1.51816219e-01,
  0.00000000e+00, 3.15256029e-01, 1.64746597e-01, 1.53947487e-01,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 3.45213443e-01, 1.79136410e-01, 0.00000000e+00,
  0.00000000e+00, 4.72876020e-02, 0.00000000e+00, 4.57902551e-01,
  4.23240453e-01, 0.00000000e+00, 1.15842193e-01, 7.25964010e-02,
  1.43533319e-01, 0.00000000e+00, 2.48421252e-01, 0.00000000e+00,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.16418314e-01,
  0.00000000e+00, 2.51681395e-02, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 1.28753513e-01, 0.00000000e+00, 1.34405881e-01,
  2.26744607e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  1.66991428e-01, 2.49313921e-01, 0.00000000e+00, 1.16935551e-01,
  7.81881139e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  2.22705200e-01, 0.00000000e+00, 2.18198225e-01, 5.48623316e-02,
  2.34413832e-01, 0.00000000e+00, 0.00000000e+00, 8.07215348e-02,
  1.64399240e-02, 2.40530804e-01, 0.00000000e+00, 1.51179254e-01,
  1.39759302e-01, 0.00000000e+00, 0.00000000e+00, 1.97914690e-01,
  0.00000000e+00, 0.00000000e+00, 6.13973856e-01, 1.74916983e-01,
  0.00000000e+00, 2.55310208e-01, 0.00000000e+00, 1.22731522e-01,
  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.85779083e-01,
  6.51897043e-02, 0.00000000e+00, 2.66744643e-01, 0.00000000e+00,
  0.00000000e+00, 4.99253154e-01, 1.39368281e-01, 3.35386753e-01,
  2.81266540e-01, 1.65759027e-01, 3.13021809e-01, 0.00000000e+00,
  0.00000000e+00, 3.20035405e-02, 0.00000000e+00, 0.00000000e+00,
  0.00000000e+00, 6.14413023e-02, 0.00000000e+00, 9.20975059e-02,
  1.52196690e-01, 0.00000000e+00, 0.00000000e+00, 2.04274371e-01,
  0.00000000e+00, 0.00000000e+00, 1.27709642e-01, 0.00000000e+00,
  1.14619486e-01, 0.00000000e+00, 0.00000000e+00, 2.09487051e-01,
  1.93847358e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
  4.55994681e-02, 2.26179525e-01, 4.95902449e-03, 0.00000000e+00,
  1.34765550e-01, 7.21044838e-02, 0.00000000e+00, 2.67767280e-01,
  3.99998799e-02,-9.79998877e-05, 1.00900002e+01, 8.21235574e-07,
  2.58361410e-07,-6.22311203e-10, 4.19999542e+01, 2.00001907e+00,
  2.00183463e+00, 0.00000000e+00, 0.00000000e+00]","[1.        ,0.17393108]",-0.1,False
